generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
351000,606,A_pubescens,0,0.472619,0.0174805,0.563804,0
352000,606,A_pubescens,0,0.458179,0.0225322,0.596819,0
353000,606,A_pubescens,0,0.428129,0.0309549,0.605545,0
353000,Re_indica,NA,25.5746,0.227494,0.0153489,0.243097,0
354000,606,A_pubescens,0,0.358925,0.0159696,0.374698,0
355000,606,A_pubescens,0,0.454031,0.0545703,0.725829,0
356000,606,A_pubescens,0,0.381112,0.00987328,0.403891,0
356000,L_narbonense,NA,35.7154,0.306567,0.0103409,0.0427078,0
357000,606,A_pubescens,0,0.575745,0.0159494,0.653126,0
357000,A_pubescens,T_sinensis,17.7809,0.316535,-0.0552836,0.291721,0
358000,606,A_pubescens,0,0.500446,0.0207755,0.656175,0
359000,606,A_pubescens,0,0.686775,0.0054165,0.706777,0
360000,606,A_pubescens,0,0.727471,0.00528871,0.746968,0
361000,606,A_pubescens,0,0.822961,-0.00190809,0.773063,0
362000,606,A_pubescens,0,0.393025,0.0206562,0.433704,0
363000,606,A_pubescens,0,0.659041,0.00499143,0.664958,0
364000,606,A_pubescens,0,0.551231,0.00522921,0.487029,0
365000,606,A_pubescens,0,0.395602,0.0245767,0.507384,0
366000,606,A_pubescens,0,0.344812,0.0336996,0.444656,0
367000,606,A_pubescens,0,0.258813,0.034989,0.355079,0
368000,606,A_pubescens,0,0.283046,0.0450886,0.349028,0
369000,606,A_pubescens,0,0.319496,0.144586,0.542373,0
370000,606,A_pubescens,0,0.650391,-0.000906135,0.533125,0
371000,606,A_pubescens,0,0.431827,0.00935241,0.437613,0
372000,606,A_pubescens,0,0.463454,0.0178217,0.524137,0
373000,606,A_pubescens,0,0.816561,-0.00331389,0.718089,0
374000,606,A_pubescens,0,0.770773,0.00171505,0.716934,0
375000,606,A_pubescens,0,0.295325,0.0269341,0.338542,0
376000,606,A_pubescens,0,0.252885,0.0655013,0.32048,0
377000,606,A_pubescens,0,0.442854,0.0356403,0.642928,0
378000,606,A_pubescens,0,0.332278,0.0410542,0.44659,0
379000,606,A_pubescens,0,0.312032,0.0336406,0.394442,0
380000,606,A_pubescens,0,0.380555,0.0201625,0.431906,0
381000,606,A_pubescens,0,0.337952,0.146091,0.549571,0
382000,606,A_pubescens,0,0.497703,0.00745879,0.478671,0
383000,606,A_pubescens,0,0.325032,0.035285,0.428729,0
