generation,N_shifts,logPrior,logLik,eventRate,acceptRate
406000,0,-0.432946,-333.907,0.0273662,0.253
407000,0,0.324629,-334.88,0.495933,0.225833
408000,0,0.37288,-334.622,0.399192,0.158
409000,0,0.225675,-334.301,0.534713,0.153
410000,0,-0.0430239,-337.234,0.500284,0.148
411000,0,0.654006,-335.523,0.0946497,0.174
412000,0,-0.611658,-334.82,0.429024,0.225
413000,0,0.32152,-336.073,0.408896,0.1895
414000,0,0.177437,-334.941,0.433784,0.2124
415000,0,0.51278,-334.099,0.21802,0.17
416000,0,-1.73218,-334.893,1.63136,0.209
417000,0,0.405729,-333.814,0.410689,0.2072
418000,0,0.303903,-334.093,0.566815,0.177
419000,0,0.387439,-335.034,0.137363,0.282
420000,0,-0.241765,-334.386,0.0470143,0.23925
421000,0,0.588754,-333.796,0.248003,0.196
422000,0,-1.78185,-334.707,0.397978,0.298
423000,0,-1.56285,-334.777,0.607312,0.235222
424000,0,-0.473949,-333.984,0.0210907,0.229
425000,0,0.725341,-334.419,0.122754,0.226667
426000,0,-0.166807,-334.789,0.782258,0.222636
427000,0,0.160288,-333.973,0.053043,0.251
428000,0,0.116832,-334.674,0.0651574,0.249
429000,0,-0.163399,-334.263,0.59688,0.224
430000,0,0.666154,-334.03,0.112284,0.237
431000,0,0.419251,-334.338,0.320981,0.206
432000,0,0.687788,-333.975,0.105845,0.17
433000,0,0.222921,-333.841,0.576104,0.16
434000,0,-1.33948,-335.016,1.8626,0.21275
435000,0,-0.579788,-333.99,0.36689,0.285
436000,0,0.038921,-334.494,0.7171,0.226
437000,0,-1.04108,-333.929,1.84788,0.204933
438000,0,0.828084,-334.645,0.0179771,0.2178
439000,0,0.227407,-335.178,0.484013,0.176
440000,0,0.724676,-333.928,0.0773128,0.189
441000,0,0.155198,-338.19,0.706697,0.197875
442000,0,0.0134405,-334.744,0.30968,0.272333
443000,0,0.906235,-335.643,0.0044477,0.189667
444000,0,-0.291987,-334,0.438871,0.212
445000,0,-1.23985,-334.224,0.1152,0.198
446000,0,0.639956,-335.945,0.137402,0.2074
447000,0,0.244872,-334.597,0.574185,0.211
448000,0,-1.07364,-334.017,0.650105,0.2134
449000,0,-0.426496,-334.347,1.22802,0.231
450000,0,-1.60967,-335.104,0.617983,0.224
451000,0,-2.75814,-334.065,1.00333,0.2305
452000,0,-1.63881,-336.027,1.49349,0.246
453000,0,0.408112,-335.925,0.224718,0.214667
454000,0,0.759865,-334.046,0.0354603,0.2154
455000,0,-0.923657,-335.214,0.270422,0.208
456000,0,-1.53443,-333.918,0.998542,0.23275
457000,0,-0.312284,-334.3,1.20185,0.1965
458000,0,-0.106847,-335.2,0.587911,0.218667
459000,0,0.43055,-334.617,0.0349577,0.224571
460000,0,0.708724,-334.056,0.0191266,0.208667
461000,0,-0.0218989,-336.78,0.262757,0.207
462000,0,0.32923,-334.639,0.443999,0.25
463000,0,0.535612,-336.787,0.326754,0.2042
464000,0,0.121301,-333.959,0.687822,0.19
465000,0,-0.886572,-334.298,0.0817384,0.217667
466000,1,0.0660615,-338.691,0.614325,0.257
467000,0,-0.507504,-335.014,0.774967,0.225364
468000,0,0.368245,-335.777,0.105635,0.233778
469000,0,-0.140607,-333.861,0.793026,0.246
470000,0,-0.529327,-333.928,1.18118,0.239667
471000,1,0.842442,-334.163,0.469113,0.247
472000,0,0.646789,-334.13,0.210454,0.235
473000,0,0.477938,-335.478,0.301902,0.155
474000,0,0.473655,-334.674,0.292312,0.186
475000,0,0.65237,-336.506,0.0451628,0.171
476000,0,0.378285,-333.852,0.421459,0.164
477000,0,-1.41505,-334.328,0.248306,0.215
478000,0,0.505477,-341.04,0.0728002,0.26
479000,0,0.556379,-336.63,0.415315,0.252
480000,0,0.332746,-334.794,0.391548,0.212364
481000,0,0.77423,-334.214,6.38278e-05,0.2095
482000,0,0.185305,-333.993,0.63003,0.179
483000,0,0.654103,-334.499,0.229178,0.2
484000,0,-0.369593,-334.203,0.672485,0.2235
485000,0,-0.32183,-334.635,0.221274,0.2046
486000,0,-0.488437,-336.504,0.298087,0.214
